股票代码,股票简称,最新公告日期,每股收益(元),营业总收入(元),净利润(元),净资产收益率(%),同比增长(%),同比增长(%),每股净资产(元),每股经营现金流量(元),销售毛利率(%),季度环比增长(%),季度环比增长(%),利润分配,所处行业
002666,德联集团,2023-04-29 00:00:00,0.04,1005267236.6,29443347.16,0.87,14.1632295225,-20.31,4.476441842291,0.030498263671,13.2477774557,-33.9689,225.3026,None,化学制品
002667,鞍重股份,2023-04-27 00:00:00,0.004,313604595.99,886742.84,0.11,122.4938275115,-96.95,3.307283023863,-0.878181013642,27.3834449616,-45.8734,145.8446,None,专用设备
002668,奥马电器,2023-04-21 00:00:00,0.1572,2378512714.97,170421328.61,18.39,19.5601748647,660.11,0.915998722901,0.205866998664,27.0296688045,24.214,78.4289,None,家电行业
002669,康达新材,2023-04-29 00:00:00,-0.049,630942962.19,-14847352.02,-0.5,5.3917923593,-42.82,9.894471314069,-0.320380852972,13.9785041684,-24.5868,-118.1796,None,化学制品
002670,国盛金控,2023-04-26 00:00:00,0.0233,409262313.99,45174191.25,0.41,-21.71,216.58,5.683740932537,-0.014824569507,None,-1.9505,115.5291,None,证券
002671,龙泉股份,2023-04-29 00:00:00,-0.02,191716055.84,-8951130.76,-0.57,48.5948452304,80.04,2.760946568477,-0.134992136467,20.9378170932,-28.623,98.2544,None,水泥建材
002672,东江环保,2023-04-28 00:00:00,-0.13,828715785.69,-117659832.94,-2.94,-14.0019481988,-2345.86,4.479708787783,-0.139730805639,4.9768952326,-19.5531,71.4103,None,环保行业
002673,西部证券,2023-04-26 00:00:00,0.0802,1812965376.11,358320234.46,1.32,81.6,2227.1227342734,6.125785513164,-0.124863919292,None,92.1874,617.1477,None,证券
002674,兴业科技,2023-04-25 00:00:00,0.0972,464129650.5,28377569.44,1.2,78.9911057575,629.59,8.149337023031,-0.781230440785,17.7626003297,-20.9516,50.7279,None,纺织服装
002675,东诚药业,2023-04-29 00:00:00,0.0608,850500484.35,50106641.46,1.05,-3.3232443461,-8.77,5.812507778015,-0.112569783625,47.4419740076,1.0679,317.6577,None,化学制药
002676,顺威股份,2023-04-22 00:00:00,0.0168,531113359.45,12112442.68,1.05,8.7707509961,-29.24,1.604947782917,-0.034793232028,17.2396314385,-18.9136,102.9507,None,家电行业
002677,浙江美大,2023-04-21 00:00:00,0.16,338683221.76,100650582.55,4.99,-18.0496009136,-17.2,3.198415165901,0.180066694095,46.9464245479,-22.3641,26.6487,None,家电行业
002678,珠江钢琴,2023-04-29 00:00:00,0.02,373489234.23,30726373.39,0.91,-22.5352037814,-42.09,2.745449021138,-0.151448156558,25.9636411502,8.7264,33.8431,None,家用轻工
002679,福建金森,2023-04-29 00:00:00,-0.08,11161404.15,-17701106.36,-2.35,5.2482092337,-8.9,3.16321656891,-0.172139672967,54.1623468585,-88.8713,-140.1147,None,农牧饲渔
002681,奋达科技,2023-04-29 00:00:00,0.0081,514159972.9,14791366.84,0.65,-25.2583336703,-31.32,1.245906397407,0.032826717526,23.0390360556,-5.9992,127.903,None,消费电子
002682,龙洲股份,2023-04-27 00:00:00,-0.07,720790817.18,-38745319.41,-1.7,-15.5159828707,-105.26,3.237907948857,0.027422037174,2.5603694109,-51.7949,3.3919,None,物流行业
002683,广东宏大,2023-04-22 00:00:00,0.0685,1976281805.33,51311936.26,0.86,10.4742820419,24.74,7.996200751906,-0.529165702886,15.7417078754,-40.1573,-69.7426,None,采掘行业
002685,华东重机,2023-04-28 00:00:00,0.0249,271039799.77,25129511.39,1.12,-37.3439971332,2.17,2.248041620801,0.002922748044,23.7590583614,-62.7494,112.9324,None,通用设备
002686,亿利达,2023-04-22 00:00:00,0.0111,283250235.55,6295351.54,0.39,-32.0483761854,20.7,2.831471964231,0.076973581019,25.117438431,-45.2614,139.6745,None,通用设备
002687,乔治白,2023-04-29 00:00:00,0.06,246450523.56,29239081.4,2,-0.3807612584,111.07,2.733933645773,-0.060273603133,48.382473556,-37.2201,-31.4166,None,纺织服装
002688,金河生物,2023-04-28 00:00:00,0.0473,527286393.92,36920074.2,1.65,1.4469967278,16.2,2.888210558419,-0.027359577012,29.408752046,7.642,237.1757,None,农牧饲渔
002689,远大智能,2023-04-29 00:00:00,-0.0216,183969804.89,-22513858.19,-2,20.5878662328,50.39,1.071241881799,0.017280036453,16.5918172051,-52.2771,68.2961,None,专用设备
002690,美亚光电,2023-04-28 00:00:00,0.1423,406964645.2,125032072.76,4.6,1.262024631,10.05,3.159079898863,0.00095816617,53.7884719427,-34.1073,-27.8022,None,专用设备
002691,冀凯股份,2023-04-20 00:00:00,-0.007,69164611.34,-2230226.75,-0.24,6.6271270081,-349.57,2.639636961265,0.021514054353,27.4965808259,-53.7434,-131.431,None,专用设备
002692,ST远程,2023-04-25 00:00:00,0.0077,581626500.12,5497629.92,0.51,9.1798707207,-65.75,1.494049797938,-0.187687383387,12.7922455948,-23.9041,-82.8428,None,电网设备
002693,双成药业,2023-04-27 00:00:00,0.011,81485154.92,4505619.82,0.87,11.2714130713,517.11,1.250827620637,-0.047936526256,70.8014940717,5.975,-64.3337,None,生物制品
002694,顾地科技,2023-04-21 00:00:00,-0.02,184501508.59,-11240306.43,-67.59,-23.1772175024,37.95,0.018434180475,-0.051016237964,14.8044327164,-18.7784,74.5791,None,装修建材
002695,煌上煌,2023-04-29 00:00:00,0.071,511512105.35,36225383.53,1.53,-5.5915362919,-0.98,4.647845237442,0.24106628381,29.1033974158,52.2347,167.4958,None,食品饮料
002696,百洋股份,2023-04-27 00:00:00,0.01,553778698.81,3623908.92,0.25,-9.6983523185,-45.34,4.09600596897,0.031824778581,8.6425044233,-33.9286,290.7265,None,农牧饲渔
002697,红旗连锁,2023-04-18 00:00:00,0.1,2554774328.66,140900057.01,3.34,4.6751979484,15.39,3.155471478831,0.06331878364,30.0308953066,4.4053,9.6559,None,商业百货
002698,博实股份,2023-04-28 00:00:00,0.2056,729710396.08,210214585.5,6.42,44.7014815788,37.25,3.27628536625,-0.052613758198,39.8391694666,70.9675,1107.9149,None,专用设备
002699,*ST美盛,2023-04-29 00:00:00,-0.0111,155392003.07,-10102588.44,-0.64,-44.0578438262,-98.62,1.314633635535,-0.017155214246,33.5247933489,8.1488,98.8612,None,文化传媒
002700,ST浩源,2023-04-26 00:00:00,0.04,161645609.46,17853174.46,2.51,-1.180124832,19.94,1.705337544808,0.108937442049,19.8644029908,44.2296,279.4689,None,燃气
002701,奥瑞金,2023-04-27 00:00:00,0.08,3351936675,210535669,2.52,-2.4867128909,2.1,3.279678669493,-0.123809531108,14.849709355,4.662,870.7186,None,包装材料
002702,海欣食品,2023-04-29 00:00:00,0.0288,400856642.59,13840071.75,1.64,5.9935595533,-28.46,1.774990119831,0.241802107996,20.7685182094,-23.8927,43.2439,None,食品饮料
002703,浙江世宝,2023-04-28 00:00:00,0.0115,345001524.92,9070150.47,0.65,32.3701302667,324.93,1.775141578224,-0.021034050447,22.6877146349,-24.9441,-4.7538,None,汽车零部件
002705,新宝股份,2023-04-28 00:00:00,0.1681,2829291339.77,138383025.56,1.96,-22.3154086662,-22.27,8.62869870779,-0.231119228424,21.8916995233,-5.017,17.6497,None,家电行业
002706,良信股份,2023-04-27 00:00:00,0.08,931963371.38,85054493.37,1.97,16.2897837761,17.84,3.41818779221,-0.113316686285,31.7231003373,-21.8929,16.8959,None,电网设备
002707,众信旅游,2023-04-29 00:00:00,-0.038,137839932.79,-37499476.33,-5.34,131.7178969604,34.15,0.695413653258,-0.090973710229,13.4092580037,-40.6692,58.1337,None,旅游酒店
002708,光洋股份,2023-04-29 00:00:00,-0.02,353313509.92,-8732333.83,-0.7,-0.3481671947,82.99,2.518373829271,-0.062307779693,7.319330972,-19.323,90.2699,None,汽车零部件
002709,天赐材料,2023-04-18 00:00:00,0.36,4313996360.31,694765271.75,5.54,-16.2177955113,-53.62,6.792030981823,-0.254093644219,30.5295002779,-26.7338,-48.6867,None,化学制品
002712,思美传媒,2023-04-18 00:00:00,0.0033,1210324396.3,1817456.35,0.12,42.9089556212,113.42,2.863731412741,-0.322708886766,4.7061261654,10.8546,100.4383,None,文化传媒
002713,东易日盛,2023-04-28 00:00:00,-0.22,554175110.94,-90293705.79,-56.35,47.8887691238,62.94,0.274391643068,-0.097835446091,33.6945075002,-29.0521,65.1001,None,装修装饰
002714,牧原股份,2023-04-28 00:00:00,-0.22,24198301291.41,-1198054174.39,-1.67,32.3928022988,76.87,12.66770843387,-0.70456115194,1.8829680174,-45.0696,-110.1929,None,农牧饲渔
002715,登云股份,2023-04-29 00:00:00,-0.0596,125039126.76,-8227876.13,-2.12,9.5940657493,-133.27,2.776242801739,0.126997455145,20.2686055371,-16.0283,91.7735,None,汽车零部件
002716,金贵银业,2023-04-28 00:00:00,-0.0023,1092965974.03,-5083987.78,-0.28,16.7759286443,47.92,0.831525948469,-0.057120227608,3.6699290365,-6.5341,92.7408,None,贵金属
002717,岭南股份,2023-04-29 00:00:00,-0.0301,501079284.71,-50525000.29,-1.53,7.9557921914,15.47,1.880640527674,-0.166397564669,12.0015192715,-39.2171,95.3296,None,环保行业
002718,友邦吊顶,2023-04-29 00:00:00,0.08,183414168.5,10063147.92,0.93,-8.9802223517,-52.38,8.249116981841,0.026775631798,27.123916133,-26.4889,204.4124,None,装修建材
002719,麦趣尔,2023-04-27 00:00:00,-0.0465,174963756.21,-8099307.09,-1.47,-49.3964241403,-310.17,3.147025760164,-0.190414101957,24.1791893569,24.9306,77.0845,None,食品饮料
002721,*ST金一,2023-04-30 00:00:00,-0.17,564325707.87,-164457364.34,-5.09,-8.0452547921,-32.8,-3.452489729381,0.009004484895,11.7718843132,10.4879,94.8701,None,珠宝首饰
002722,物产金轮,2023-04-18 00:00:00,0.1,603076331.46,18271564.78,0.8,-2.5100558463,-49.9,11.485539550164,-0.467076011319,15.3776809124,-16.3724,-37.1483,None,纺织服装
002723,小崧股份,2023-04-28 00:00:00,0.0184,416946942.48,5849106.27,0.47,32.2692564958,152.31,3.932146654121,0.114749413015,13.3024405408,-27.8496,219.8832,None,家电行业
002724,海洋王,2023-04-28 00:00:00,0.0125,316336565.77,9781713.33,0.34,3.9386400922,-41.93,3.739371569288,-0.033551263805,56.2942759578,-39.554,-80.793,None,电子元件
002725,跃岭股份,2023-04-29 00:00:00,-0.0475,139319504.66,-12160571.3,-1.2,-35.8797613271,-220.35,3.938624855781,0.001936447852,0.0117782288,-20.7449,8.0371,None,汽车零部件
002726,龙大美食,2023-04-29 00:00:00,0.02,3476825794.2,21187983.39,0.68,4.0865114331,-9.56,2.898168708677,-0.077217270548,4.6712951348,-25.4591,-18.7696,None,食品饮料
002727,一心堂,2023-04-21 00:00:00,0.4031,4435751548.19,239463487.17,3.17,11.0215494325,33.49,12.86166870792,0.617344904137,33.524356718,-17.9506,-28.0091,None,医药商业
002728,特一药业,2023-04-26 00:00:00,0.46,304157421.18,105470920.94,7.24,56.5013687031,130.96,6.416412872561,0.117409052591,62.8282222504,0.2103,31.1201,None,中药
002729,好利科技,2023-04-27 00:00:00,0.03,60949838.72,5392036.38,1.14,-4.398304809,-22.2,2.59768244447,-0.118586171268,39.46974303,-16.423,-39.9268,None,电子元件
002730,电光科技,2023-04-28 00:00:00,0.05,285096864.66,19713365.7,1.32,36.7339045528,95.11,4.144054857232,0.009711443757,38.9096313221,-19.968,-33.8986,None,专用设备
002731,萃华珠宝,2023-04-29 00:00:00,0.14,1790119867.08,36424546.94,2.69,99.2828502078,25.46,5.35595759014,0.003274535283,5.0214963681,84.9365,174.1266,None,珠宝首饰
002732,燕塘乳业,2023-04-28 00:00:00,0.18,428553089.26,28305797.23,2.24,10.8932675271,41.81,8.119903868128,0.338401602351,25.4102055099,-8.0386,83.9702,None,食品饮料
002733,雄韬股份,2023-04-28 00:00:00,0.09,905197774.24,35066576.94,1.3,25.0652898568,199.39,6.940332071337,0.71315282127,13.8324587591,-24.6799,-33.8013,None,电池
002734,利民股份,2023-04-28 00:00:00,0.16,1181752510.83,59546946,2.1,-5.1533813404,-38.73,7.222756314096,-0.4751074972,20.905133088,21.2967,48.7505,None,农药兽药
002735,王子新材,2023-04-15 00:00:00,0.0049,359430442.3,1052631.63,0.12,1.1960970435,-97.42,4.011504590566,0.120403261039,18.2422678837,-30.2403,-92.1789,None,包装材料
002736,国信证券,2023-04-29 00:00:00,0.15,4163485798.04,1768293436.94,1.87,39.91,130.42,8.267389942269,-0.506700533036,None,61.8951,33.355,None,证券
002737,葵花药业,2023-04-28 00:00:00,0.7,1765521894.46,406135072.45,9.21,47.3144635803,85.3,7.908284024743,0.426418925753,59.557160021,-5.3352,13.409,None,中药
002738,中矿资源,2023-04-27 00:00:00,2.374,2072197719.21,1095883953.8,13.64,12.1302943217,41.41,24.953605899575,0.952123023696,71.6637291579,-18.8035,-11.8745,None,小金属
002739,万达电影,2023-04-28 00:00:00,0.1448,3757516467.53,315625516.33,4.37,8.566729976,601.57,3.370369481538,0.730344853921,30.6829316572,90.2806,122.7085,None,文化传媒
002740,*ST爱迪,2023-04-29 00:00:00,-0.1,68802870.07,-45629684.51,-7.71,-30.0088111121,-43.55,-1.353839391369,-0.00942366934,-11.1792577289,-57.3619,91.2964,None,珠宝首饰
002741,光华科技,2023-04-29 00:00:00,-0.473,654563171.4,-188427905.96,-11.24,-13.8975731875,-633.72,3.982095282151,-0.260222203807,5.7227448284,5.1451,-1996.8909,None,电子化学品
002742,ST三圣,2023-04-29 00:00:00,-0.0797,497422619.12,-34412609.33,-4.4,9.6260325215,-756.42,1.771787839676,0.084189478426,15.2570440713,-18.4254,85.4684,None,水泥建材
002743,富煌钢构,2023-04-26 00:00:00,0.04,1262099801.44,19037082.71,0.62,23.0925487829,35.27,7.212994800464,0.02401482859,12.3429020425,-8.4475,-15.4649,None,水泥建材
002745,木林森,2023-04-27 00:00:00,0.09,4079732454.84,140781842.33,1.04,2.1309528231,-22.62,9.124468516242,0.245020979511,29.9724310247,-5.4732,170.2141,None,光学光电子
002746,仙坛股份,2023-04-25 00:00:00,0.11,1221841018.01,92046658.22,2.05,42.8793835565,310.44,5.272801656189,0.012981337817,6.9610138567,-22.5763,254.1363,None,农牧饲渔
002747,埃斯顿,2023-04-29 00:00:00,0.05,985986594.44,43045495.19,1.53,22.5293828601,-28.34,3.255128052515,-0.287136815015,33.5703947646,-26.3422,-6.5238,None,通用设备
002748,世龙实业,2023-04-29 00:00:00,0.0642,524316495.07,15402652.97,1.15,-15.6901928197,-71.72,5.602982044042,0.104055324125,8.4512440476,-14.6611,-70.5293,None,化学原料
002749,国光股份,2023-04-29 00:00:00,0.13,335091093.27,54535846.94,3.62,40.2687174505,33.41,3.430452145231,0.01641433829,39.3291109453,-17.7828,208.8423,None,农药兽药
002750,龙津药业,2023-04-28 00:00:00,-0.0203,21553840.94,-8117275.16,-1.4,-54.6866755874,-1075.3,1.435488950687,-0.095869546592,68.8733474527,6.7742,84.6262,None,中药
002751,*ST易尚,2023-04-29 00:00:00,-0.1983,47942453.15,-30639621.54,-5.06,-35.8648172798,37.44,3.821926745199,-0.078409857404,40.2988086353,112.3783,37.8655,None,文化传媒
002752,昇兴股份,2023-04-28 00:00:00,0.0546,1536491600.57,53364802.8,1.8,1.5869683342,4.67,2.902273465056,0.198445512384,10.6858551598,-6.8741,1260.5191,None,包装材料
002753,永东股份,2023-04-29 00:00:00,-0.0121,1138764649.09,-4540547.17,-0.21,34.2018754169,-143.01,5.582354991817,-0.152010969357,3.6289824384,-9.9364,68.1407,None,橡胶制品
002755,奥赛康,2023-04-29 00:00:00,-0.07,338557552.24,-68591234.11,-2.34,-36.780899357,-454.23,3.116911012524,-0.119353525606,80.4889641176,-7.5944,56.4727,None,化学制药
002756,永兴材料,2023-04-25 00:00:00,2.26,3336985077.72,930964066.33,7.3,26.8489025444,14.76,31.857252287896,3.115491473337,39.4926563639,-29.1904,-54.5691,None,钢铁行业
002757,南兴股份,2023-04-29 00:00:00,0.2768,940067932.73,81789438.13,3.35,37.2828059477,5.52,8.413866514799,0.744919353095,18.1473505967,9.4226,-8.4949,None,专用设备
002758,浙农股份,2023-04-29 00:00:00,0.18,10211322413.1,91108881.34,2.14,7.8272446985,-34.73,8.422588824936,0.015848752814,6.1500712971,-6.8387,-54.4348,None,综合行业
002759,天际股份,2023-04-29 00:00:00,0.02,444168059.2,10015741.51,0.26,-55.6797601324,-97.56,9.365801409027,-0.577275526799,15.2524164146,-49.2112,161.1199,None,家电行业
002760,凤形股份,2023-04-29 00:00:00,0.13,165423948.43,13545509.91,1.36,-14.9455304802,-27.53,9.269776416619,-0.484519470212,21.7825534223,-32.8025,-21.1488,None,通用设备
002761,浙江建投,2023-04-29 00:00:00,0.2625,21971583288.62,336833603.66,4.36,-2.549516395,2.54,6.175505342196,-2.64107121324,4.6339870663,-24.454,613.0463,None,工程建设
002762,金发拉比,2023-04-27 00:00:00,0.02,51095758.87,5423361.79,0.62,-17.4910675383,-12.12,2.48780995941,0.014835521813,55.2150368522,-23.0359,105.5033,None,纺织服装
002763,汇洁股份,2023-04-28 00:00:00,0.25,735350140.44,104210305.87,4.99,12.8760298338,20.61,5.221816917892,0.230122391687,68.8264732372,20.8062,471.5826,None,纺织服装
002765,蓝黛科技,2023-04-27 00:00:00,0.0497,604316072.87,31068322.04,1.23,-21.0077369484,-38.27,4.306999502939,-0.011535026381,16.5987332016,-24.7749,-22.0989,None,光学光电子
002766,索菱股份,2023-04-27 00:00:00,0.0007,211287309.14,595728.62,0.09,11.8793967359,115.23,0.785041216913,-0.021461073679,24.0511391843,-21.0062,-90.3305,None,互联网服务
002767,先锋电子,2023-04-20 00:00:00,0.015,82637713.04,2251236.43,0.28,11.0900668594,405.08,5.360233923733,-0.193517230867,33.7645169301,-54.9693,-77.5287,None,仪器仪表
002768,国恩股份,2023-04-26 00:00:00,0.38,3614686083.53,102846682.36,2.49,32.3301381803,-13.08,15.393118178691,0.670033254083,10.2796873953,18.3555,-19.9929,None,塑料制品
002769,普路通,2023-04-28 00:00:00,-0.03,150879606.99,-11948896.08,-0.87,-56.1934409658,-199.82,3.654671865803,-0.38341901651,-0.776372363,-47.6234,86.3065,None,物流行业
002771,真视通,2023-04-27 00:00:00,-0.073,67026001.66,-15372288.95,-2.15,-55.0463907246,-156.15,3.382595207712,-0.450389020094,14.4591958493,-75.5536,-204.1893,None,互联网服务
002772,众兴菌业,2023-04-11 00:00:00,0.5042,622909683.16,198103761.13,5.69,27.5953374552,1298.75,8.573731830455,0.642276190023,43.2287659334,18.5618,395.5582,None,农牧饲渔
002773,康弘药业,2023-04-28 00:00:00,0.3,884838651.01,279331041.04,3.97,-1.1587917052,-6.03,7.810385239724,0.204125537106,88.2532564766,16.8169,96.7529,None,化学制药
002774,快意电梯,2023-04-28 00:00:00,0.0354,267761845.1,11927863.45,0.99,5.1623463114,282.87,3.610948298142,0.013840841147,26.8890399165,-40.1048,-56.9849,None,专用设备
002775,文科园林,2023-04-29 00:00:00,0.0085,284572229.82,4625842.64,1.7,110.7153881977,142.51,0.579374105644,-0.106418414209,13.1493717443,-13.3646,101.4925,None,工程建设
002776,*ST柏龙,2023-04-28 00:00:00,-0.0293,15740726.54,-15750514.55,-2.38,56.9651171111,50.13,-1.245985843122,-0.006726590724,14.209167819,-62.7357,97.9131,None,纺织服装
002777,久远银海,2023-04-27 00:00:00,0.04,187669914.94,16749089.72,1.08,25.9659450973,6.24,3.820587627955,-0.305021603918,49.4705759789,-69.8514,-71.6524,None,互联网服务
002778,中晟高科,2023-04-27 00:00:00,0.01,161316300.19,1327596.96,0.23,1.0286629245,19.65,4.643579308764,-0.299877682274,15.0364658137,-41.6116,107.0176,None,石油行业
002779,中坚科技,2023-04-28 00:00:00,0.1738,192360154.13,22936136.81,3.44,43.3048413959,232.19,5.13600532303,-0.184106473788,25.6693786472,45.7439,927.8635,None,专用设备
002780,三夫户外,2023-04-28 00:00:00,0.0526,188099341.58,8296526.04,1.27,43.2524386189,246.04,4.187886335404,0.026301444646,51.2652051517,-6.563,820.4791,None,纺织服装
002781,*ST奇信,2023-04-29 00:00:00,-0.26,122175587.29,-59012269,None,-44.9441614755,-104.31,-2.365828083333,-0.066363770311,5.898397724,-67.9279,75.8693,None,装修装饰
002782,可立克,2023-04-28 00:00:00,0.0613,1073700790.11,29614657.25,1.69,131.0464191602,44.06,3.752093152882,0.194892954773,12.3728201622,-16.5586,-22.0323,None,消费电子
002783,凯龙股份,2023-04-15 00:00:00,0.0751,784306846.55,29351047.03,2.03,14.1684369944,-55.36,3.759689901542,0.106721907526,24.8552463577,-14.4525,216.3214,None,化学制品
002785,万里石,2023-04-28 00:00:00,-0.0181,217897547.56,-3610096.03,-0.61,-19.4979016279,-165.68,2.945275650211,0.055036686602,11.0494439564,-45.7379,89.1586,None,装修建材
